COMPHET_DEL_13_1000	abPOA	367	2	59,59
SHIFTED_COMPHET_13_1000	abPOA	1942	0	32,34,66
DEL_14_50	abPOA	219	0	22,26,48
INV_14_50	abPOA	255	2	53,53
DUP_14_50	abPOA	438	2	65,65
COMPHET_DEL_14_50	abPOA	376	2	75,75
SHIFTED_COMPHET_14_50	abPOA	507	2	68,68
DEL_14_200	abPOA	340	2	60,60
INV_14_200	abPOA	455	0	28,29,57
DUP_14_200	abPOA	591	2	59,59
COMPHET_DEL_14_200	abPOA	215	0	25,30,55
SHIFTED_COMPHET_14_200	abPOA	521	0	36,32,68
DEL_14_500	abPOA	224	2	53,53
INV_14_500	abPOA	853	2	70,70
DUP_14_500	abPOA	1308	2	65,65
COMPHET_DEL_14_500	abPOA	357	0	39,19,58
SHIFTED_COMPHET_14_500	abPOA	643	2	56,56
DEL_14_1000	abPOA	245	2	49,49
INV_14_1000	abPOA	1484	0	41,30,71
DUP_14_1000	abPOA	1096	0	17,38,55
COMPHET_DEL_14_1000	abPOA	351	0	20,37,57
SHIFTED_COMPHET_14_1000	abPOA	1522	0	31,35,66
DEL_15_50	abPOA	369	0	36,32,68
INV_15_50	abPOA	226	2	43,43
DUP_15_50	abPOA	427	2	59,59
COMPHET_DEL_15_50	abPOA	274	0	23,34,57
SHIFTED_COMPHET_15_50	abPOA	655	2	77,77
DEL_15_200	abPOA	340	0	33,32,65
INV_15_200	abPOA	628	0	33,38,71
DUP_15_200	abPOA	466	0	24,37,61
COMPHET_DEL_15_200	abPOA	303	0	31,35,66
SHIFTED_COMPHET_15_200	abPOA	478	2	55,55
DEL_15_500	abPOA	466	0	18,36,54
INV_15_500	abPOA	984	2	67,67
DUP_15_500	abPOA	1213	0	26,45,71
COMPHET_DEL_15_500	abPOA	358	2	59,59
SHIFTED_COMPHET_15_500	abPOA	994	0	31,37,68
DEL_15_1000	abPOA	1074	0	29,44,73
INV_15_1000	abPOA	968	2	58,58
DUP_15_1000	abPOA	2102	0	29,41,70
COMPHET_DEL_15_1000	abPOA	436	0	27,38,65
SHIFTED_COMPHET_15_1000	abPOA	2054	0	28,44,72
DEL_16_50	abPOA	307	2	59,59
INV_16_50	abPOA	259	2	55,55
DUP_16_50	abPOA	268	2	58,58
COMPHET_DEL_16_50	abPOA	335	2	66,66
SHIFTED_COMPHET_16_50	abPOA	268	0	21,26,47
DEL_16_200	abPOA	376	0	33,35,68
INV_16_200	abPOA	526	0	30,31,61
DUP_16_200	abPOA	465	0	27,30,57
COMPHET_DEL_16_200	abPOA	239	2	53,53
SHIFTED_COMPHET_16_200	abPOA	327	0	14,33,47
DEL_16_500	abPOA	451	0	27,35,62
INV_16_500	abPOA	624	0	29,26,55
DUP_16_500	abPOA	1132	0	23,47,70
COMPHET_DEL_16_500	abPOA	289	0	27,26,53
SHIFTED_COMPHET_16_500	abPOA	805	2	52,52
DEL_16_1000	abPOA	357	2	61,61
INV_16_1000	abPOA	1419	0	51,18,69
DUP_16_1000	abPOA	2525	0	48,21,69
COMPHET_DEL_16_1000	abPOA	453	0	30,32,62
SHIFTED_COMPHET_16_1000	abPOA	1842	0	28,45,73
DEL_17_50	abPOA	290	0	29,31,60
INV_17_50	abPOA	351	2	65,65
DUP_17_50	abPOA	306	2	59,59
COMPHET_DEL_17_50	abPOA	210	0	18,30,48
SHIFTED_COMPHET_17_50	abPOA	309	2	57,57
DEL_17_200	abPOA	277	0	23,32,55
INV_17_200	abPOA	291	2	51,51
DUP_17_200	abPOA	666	0	36,35,71
COMPHET_DEL_17_200	abPOA	288	2	55,55
SHIFTED_COMPHET_17_200	abPOA	581	0	29,29,58
DEL_17_500	abPOA	498	0	27,32,59
INV_17_500	abPOA	681	0	34,27,61
DUP_17_500	abPOA	1159	0	27,29,56
COMPHET_DEL_17_500	abPOA	358	0	22,39,61
SHIFTED_COMPHET_17_500	abPOA	1561	2	79,79
DEL_17_1000	abPOA	320	2	60,60
INV_17_1000	abPOA	1504	2	73,73
DUP_17_1000	abPOA	3136	0	54,18,72
COMPHET_DEL_17_1000	abPOA	367	2	63,63
SHIFTED_COMPHET_17_1000	abPOA	1575	0	23,36,59
DEL_18_50	abPOA	328	2	61,61
INV_18_50	abPOA	292	2	54,54
DUP_18_50	abPOA	324	2	58,58
COMPHET_DEL_18_50	abPOA	377	2	60,60
SHIFTED_COMPHET_18_50	abPOA	376	2	59,59
DEL_18_200	abPOA	443	0	32,35,67
INV_18_200	abPOA	279	0	24,24,48
DUP_18_200	abPOA	862	2	68,68
COMPHET_DEL_18_200	abPOA	353	0	27,35,62
SHIFTED_COMPHET_18_200	abPOA	659	0	31,36,67
DEL_18_500	abPOA	474	0	17,42,59
INV_18_500	abPOA	907	0	30,31,61
DUP_18_500	abPOA	968	0	26,37,63
COMPHET_DEL_18_500	abPOA	332	0	28,34,62
SHIFTED_COMPHET_18_500	abPOA	1232	2	75,75
DEL_18_1000	abPOA	938	0	31,46,77
INV_18_1000	abPOA	1422	0	33,34,67
DUP_18_1000	abPOA	2968	0	55,23,78
COMPHET_DEL_18_1000	abPOA	390	2	65,65
SHIFTED_COMPHET_18_1000	abPOA	1395	0	21,38,59
DEL_19_50	abPOA	314	0	27,34,61
INV_19_50	abPOA	243	2	51,51
DUP_19_50	abPOA	280	0	28,28,56
COMPHET_DEL_19_50	abPOA	255	0	30,19,49
SHIFTED_COMPHET_19_50	abPOA	535	0	31,37,68
DEL_19_200	abPOA	371	0	29,27,56
INV_19_200	abPOA	419	0	31,23,54
DUP_19_200	abPOA	550	0	27,41,68
COMPHET_DEL_19_200	abPOA	370	0	35,38,73
SHIFTED_COMPHET_19_200	abPOA	720	0	39,28,67
DEL_19_500	abPOA	378	2	68,68
INV_19_500	abPOA	710	2	60,60
DUP_19_500	abPOA	1356	2	70,70
COMPHET_DEL_19_500	abPOA	235	2	51,51
SHIFTED_COMPHET_19_500	abPOA	1359	0	28,46,74
DEL_19_1000	abPOA	820	0	24,33,57
INV_19_1000	abPOA	1285	2	62,62
DUP_19_1000	abPOA	1380	0	19,35,54
COMPHET_DEL_19_1000	abPOA	524	0	33,30,63
SHIFTED_COMPHET_19_1000	abPOA	2039	0	31,41,72
DEL_20_50	abPOA	271	2	56,56
INV_20_50	abPOA	416	0	33,31,64
DUP_20_50	abPOA	331	2	60,60
COMPHET_DEL_20_50	abPOA	302	2	59,59
SHIFTED_COMPHET_20_50	abPOA	307	0	23,27,50
DEL_20_200	abPOA	346	0	31,31,62
INV_20_200	abPOA	373	2	57,57
DUP_20_200	abPOA	496	2	58,58
COMPHET_DEL_20_200	abPOA	170	2	40,40
SHIFTED_COMPHET_20_200	abPOA	587	2	58,58
DEL_20_500	abPOA	315	0	21,22,43
INV_20_500	abPOA	750	0	33,24,57
DUP_20_500	abPOA	804	0	19,34,53
COMPHET_DEL_20_500	abPOA	441	0	35,35,70
SHIFTED_COMPHET_20_500	abPOA	1062	0	30,43,73
DEL_20_1000	abPOA	666	0	24,34,58
INV_20_1000	abPOA	1507	2	60,60
DUP_20_1000	abPOA	2993	0	51,21,72
COMPHET_DEL_20_1000	abPOA	399	2	52,52
SHIFTED_COMPHET_20_1000	abPOA	1551	0	45,20,65
DEL_21_50	abPOA	238	0	21,29,50
INV_21_50	abPOA	486	0	36,37,73
DUP_21_50	abPOA	184	2	44,44
COMPHET_DEL_21_50	abPOA	292	2	51,51
SHIFTED_COMPHET_21_50	abPOA	347	2	55,55
